time,raw_position,kalman_position,kalman_velocity
0.0,34.2549125576344,13.098236793583405,20.21156675764051
0.02,33.60223519111186,19.981259010587443,20.51460581350733
0.04,33.60223519111186,24.32099290808875,20.8586502001498
0.06,33.60223519111186,27.266437037592333,21.200882288747568
0.08,33.60223519111186,29.341338602269843,21.5099674647141
0.1,34.2549125576344,31.01112452736442,21.808843921538156
0.12,33.510677601848904,32.015549339220854,21.976889771395392
0.14,33.41953200623799,32.720499768002185,22.069855068496096
0.16,33.510677601848904,33.25797435703523,22.10869187072762
0.18,34.2549125576344,33.85325277117163,22.178701493358005
0.2,34.2549125576344,34.285232481295786,22.172797969964947
0.22,33.879408045731786,34.49316827051366,22.040956217908228
0.24,33.97264186281092,34.666697629442744,21.87817610606286
0.26,34.73410691847809,35.00107712139859,21.810412047562828
0.28,34.34986905982479,35.13338144878462,21.596794100408577
0.3,34.34986905982479,35.22478247356451,21.34224164604738
0.32,34.34986905982479,35.2860253928656,21.053238269909933
0.34,34.066301929461694,35.24518916032525,20.669014070633516
0.36,34.34986905982479,35.2893213328606,20.347199869448634
0.38,34.83128475509808,35.45168102347667,20.12472354928346
0.4,34.928916204995446,35.59200006999853,19.876691012186907
0.42,33.879408045731786,35.39042569158406,19.289029179922668
0.44,35.32404225817546,35.64758179897255,19.158584624751978
0.46,36.55540305115126,36.18027044258391,19.31495742785577
0.48,36.55540305115126,36.56338175022661,19.31152719091591
0.5,36.66125849211477,36.867155825758154,19.220434102027244
0.52,36.55540305115126,37.052178332990536,18.994727651055662
0.54,36.34522459903804,37.120323265506556,18.633760046959793
0.56,36.45005965557409,37.193417162809524,18.27953567746251
0.58,36.7676297209287,37.33137929478,18.00510240733494
0.6,37.30735625343642,37.58085173947053,17.869294929415272
0.62,37.19834865301043,37.724888244315345,17.602959588539758
0.64,37.4169028801516,37.886403273337336,17.361356110028726
0.66,36.981934695211024,37.87189480845546,16.895992198469525
0.68,36.981934695211024,37.85459894188695,16.4328154661739
0.7,36.87452051661699,37.80428377795326,15.932428712169944
0.72,36.981934695211024,37.79223228637796,15.490655190685125
0.74,36.981934695211024,37.77712105435484,15.051859296065416
0.76,37.19834865301043,37.822735248030725,14.703418292815925
0.78,37.4169028801516,37.91345694445886,14.423396007779795
0.8,37.526992541172156,38.005692551270904,14.15079269742532
0.82,37.74881719786542,38.13163320747822,13.930798129023236
0.84,37.74881719786542,38.217691874976964,13.65905090786792
0.86,38.085729457867345,38.37285704050456,13.491317201846533
0.88,38.1991637589715,38.513417070834585,13.306377542946537
0.9,37.637629284349295,38.446553606489395,12.827034585588422
0.92,38.65866693529182,38.690132621689926,12.808268997598143
0.94,38.42775340452619,38.794943431504336,12.587969095586102
0.96,38.65866693529182,38.933392979005596,12.422221808312049
0.98,38.89193996990062,39.09715082421766,12.297768431084764
1.0,38.77500626008972,39.17708693112423,12.05273408176982
1.02,38.89193996990062,39.26431233040801,11.824775164895682
1.04,39.009472631516815,39.357123972527475,11.611049837582446
1.06,39.009472631516815,39.419717333242865,11.357849369186034
1.08,39.485685786253434,39.59970888532177,11.287216206803501
1.1,38.89193996990062,39.5522237211802,10.876791665140438
1.12,39.1276088586343,39.5817612920093,10.593593054864739
1.14,39.1276088586343,39.59859947242677,10.299018590611725
1.16,39.1276088586343,39.6062967938741,9.99879721910586
1.18,38.89193996990062,39.53841169707399,9.592294257367318
1.2,38.89193996990062,39.484618351779815,9.218715159595499
1.22,39.60628337173739,39.6506146081574,9.190709101623732
1.24,40.84759106817055,40.13140370498297,9.644109149028857
1.26,40.59406781589484,40.40337597150724,9.765068192432796
1.28,40.84759106817055,40.67166037722509,9.87686820094556
1.3,40.34321701893965,40.714955744528986,9.640233416640308
1.32,39.849365527826905,40.5973499786124,9.163337016214962
1.34,39.727508316218774,40.471719684857206,8.68814189529841
1.36,39.971859966023196,40.447873888611156,8.383775879808457
1.38,39.971859966023196,40.42670197065152,8.092571802355177
1.4,40.72049272303495,40.627265917244664,8.15233039341689
1.42,41.10382971124022,40.882310452826545,8.294484204445332
1.44,41.10382971124022,41.0645253697168,8.3197330891961
1.46,41.75659632943582,41.38519893308709,8.558549726746985
1.48,41.36282760526018,41.49956365546957,8.470545352860322
1.5,41.10382971124022,41.5030883956632,8.213361039810382
1.52,41.36282760526018,41.577962167455475,8.07467129950573
1.54,41.75659632943582,41.74448751767195,8.082483197405782
1.56,42.42732268256908,42.05914773439361,8.320171902883063
1.58,41.493375236660924,42.010586392944695,7.986052783947543
1.6,41.88928136117537,42.08779494365572,7.857735839001136
1.62,43.11676030539587,42.50093503675519,8.256020978936577
1.64,42.97733840061897,42.75745980109484,8.398301690162551
1.66,43.539732758528096,43.105816562386806,8.679220064635299
1.68,43.39795088231456,43.314214343521016,8.733455894820978
1.7,44.26077888030279,43.71556619442484,9.08673746088023
1.72,45.30551257604322,44.31086419795999,9.731494320426288
1.74,45.153665233282936,44.695854573362546,10.028368293050066
1.76,45.45824671916698,45.06142812557437,10.285779414681505
1.78,46.712999192038986,45.69179810835305,10.948431538954846
1.8,47.19914663443624,46.289179099428225,11.539081118837636
1.82,48.198328456618505,47.01292837029777,12.308725138261844
1.84,48.539626482127,47.63522435975577,12.896078309673511
1.86,48.88517134131571,48.18453414452514,13.351209021015688
1.88,48.88517134131571,48.57892609810114,13.55018947918258
1.9,50.129192044153,49.22570179806276,14.137348936164718
1.92,50.49486431616281,49.798204268130476,14.590182753959315
1.94,52.5927912835114,50.82520126981554,15.739339035458698
1.96,52.5927912835114,51.56675542059361,16.40650571166886
1.98,54.0094451200499,52.51605489604053,17.37771842580663
2.0,54.42665911246731,53.32277369198866,18.095727016052344
2.02,56.15418235118875,54.41013968271748,19.23027531160232
2.04,56.15418235118875,55.19410477445957,19.854913298214274
2.06,57.2841100527893,56.08853043973797,20.632865594065432
2.08,57.2841100527893,56.73118993800169,20.99268594942971
2.1,57.05490145603797,57.12279933796532,20.94849583282677
2.12,58.45520670089496,57.81011786793198,21.368381410882712
2.14,57.51496490133897,58.02522262453866,21.03622650454862
2.16,57.51496490133897,58.172440279140716,20.608203058096716
2.18,57.51496490133897,58.270360270951954,20.116393600405768
2.2,59.42326001416268,58.89319627639368,20.461523687968217
2.22,60.16830193495086,59.556810924551264,20.859699438213013
2.24,60.42037732446235,60.10514469088211,21.06497813584963
2.26,61.4478874682506,60.7971564494691,21.488758004080587
2.28,61.1880848992798,61.21551872315248,21.470891091987685
2.3,63.049250095414735,62.057515624075364,22.116814861487942
2.32,63.049250095414735,62.66126252788041,22.36952626604697
2.34,63.599819374774626,63.25295595454723,22.59546218659648
2.36,62.23931096499693,63.27428912522353,21.92128137811226
2.38,64.15911188536178,63.84386551173728,22.126639781183442
2.4,64.44209439643933,64.33214170656473,22.19826801783005
2.42,64.72733659924334,64.76177829795581,22.17583033998036
2.44,61.4478874682506,64.10136525601582,20.447117972644687
2.46,61.1880848992798,63.534233220595155,18.918581711383084
2.48,61.70967735009104,63.265379712274836,17.904999647975956
2.5,64.15911188536178,63.780850002820856,18.151453887105724
2.52,65.01486566864565,64.3997779932518,18.552220269495173
2.54,66.18840960899779,65.18731526652948,19.204507839157884
2.56,66.7896423323799,65.92932898698164,19.76507793887494
2.58,66.7896423323799,66.46125335242417,19.97905656771973
2.6,66.7896423323799,66.83991783924071,19.946296388915876
2.62,65.3047092170089,66.67058362680032,19.056259479425616
2.64,65.59689530302624,66.62427546190729,18.38678293687086
2.66,66.7896423323799,66.93255382570297,18.29365546313165
2.68,66.7896423323799,67.14894246624995,18.059516288976194
2.7,66.48779626059645,67.20976286023956,17.589038157772432
2.72,66.7896423323799,67.33475316660721,17.233805895515665
2.74,66.18840960899779,67.24135598264898,16.547624814111042
2.76,66.18840960899779,67.16570775971815,15.910735249631525
2.78,67.40083496337037,67.45951066279079,15.872496860129738
2.8,68.02223705995355,67.84902492700189,15.98537857586949
2.82,66.7896423323799,67.76354369828933,15.35068518773923
2.84,66.7896423323799,67.69421306058122,14.761170016063895
2.86,67.40083496337037,67.81649995354869,14.490276176765468
2.88,68.02223705995355,68.0816053925854,14.451584857283413
2.9,68.02223705995355,68.26827385935397,14.291237590099094
2.92,68.02223705995355,68.39783256971347,14.04645275912501
2.94,66.48779626059645,68.03503462115002,13.038073801893404
2.96,66.18840960899779,67.67662511573123,12.06815662377017
2.98,65.89145244077598,67.32257175640858,11.135446283248456
3.0,67.71024390676675,67.59374854581337,11.211370716576749
3.02,67.40083496337037,67.69541567372227,11.019380508516702
3.04,67.71024390676675,67.85540781915645,10.924770918444423
3.06,66.7896423323799,67.69657402537284,10.33368218571509
3.08,67.71024390676675,67.8465411400907,10.244850758368496
3.1,66.48779626059645,67.59202365030366,9.525170627697738
3.12,66.7896423323799,67.49080696943382,9.068185249217594
3.14,66.7896423323799,67.41287440185782,8.661991432420072
3.16,65.3047092170089,66.9158128757295,7.611945896565931
3.18,66.18840960899779,66.80960339771092,7.207078494664007
3.2,66.48779626059645,66.81684416802098,6.992618729855263
3.22,66.7896423323799,66.9076141895654,6.915729408433233
3.24,66.7896423323799,66.97062900635682,6.7977693257281215
3.26,66.48779626059645,66.92477761845555,6.512961328964356
3.28,66.7896423323799,66.97706100063775,6.390808687438657
3.3,66.7896423323799,67.01225767752841,6.245715905188899
3.32,68.02223705995355,67.39721397102626,6.653084383755138
3.34,68.3368469340081,67.76725531166345,7.024325062859541
3.36,68.97404963883243,68.22103500015945,7.515115338299457
3.38,73.39388986338565,69.84701967302784,9.826851948346421
3.4,73.39388986338565,71.02792232225309,11.368915704286255
3.42,75.23389401001891,72.42425627665817,13.200151767264874
3.44,74.85918582853775,73.32610207786547,14.199369915517696
3.46,76.76767088833913,74.53782268047004,15.652719636417876
3.48,76.76767088833913,75.41405285910125,16.53496895781801
3.5,76.76767088833913,76.04529737147388,17.005791627036352
3.52,77.16009669995111,76.61302403966972,17.362358411201985
3.54,76.76767088833913,76.90368303683246,17.273709404257037
3.56,78.76726997687231,77.69519609377984,17.97245835933525
3.58,79.5940972051214,78.50695385075205,18.681029618798693
3.6,80.43702143600552,79.33787639382317,19.39742366412514
3.62,77.95608301483652,79.20585442161773,18.582854858594214
3.64,81.29651736461385,80.08257516428777,19.37407149802349
3.66,81.29651736461385,80.71288026250795,19.754471485307157
3.68,81.73263318664259,81.29150300910618,20.041989165093884
3.7,80.43702143600552,81.32351493244923,19.464194519597683
3.72,78.35974933042611,80.72763426712316,17.920864816416813
3.74,77.95608301483652,80.16643073192274,16.480213536166367
3.76,78.76726997687231,79.98810390109355,15.68450320089142
3.78,77.16009669995111,79.37872705413427,14.23845259655863
3.8,75.6120483993012,78.47313398954424,12.373664395356847
3.82,74.48787695941738,77.47698220976524,10.42543548524031
3.84,73.39388986338565,76.42456892348994,8.450109256041829
3.86,71.98012958664762,75.23808863827601,6.326646723312122
3.88,72.68073919821755,74.57606588013067,5.091316264345091
3.9,70.95201541890866,73.58318648144876,3.3763789763537666
3.92,68.97404963883243,72.27665590415401,1.223815139560323
3.94,68.65410658765225,71.22959383706794,-0.4548293080293475
3.96,69.95032399693449,70.84730563173726,-1.039461782142789
3.98,68.65410658765225,70.18823721538024,-2.039373802689051
4.0,68.97404963883243,69.8026911857163,-2.5794638994723966
4.02,68.02223705995355,69.2431413660085,-3.37522222611978
4.04,66.7896423323799,68.47460403409427,-4.473442996179545
4.06,66.48779626059645,67.82767498736739,-5.346746414522075
4.08,65.3047092170089,67.0108821593485,-6.458792445680998
4.1,64.44209439643933,66.16492001229501,-7.58169243421146
4.12,65.59689530302624,65.89094569458582,-7.773348054277506
4.14,65.59689530302624,65.6947613124234,-7.837134986250519
4.16,65.59689530302624,65.5553172680952,-7.810035327092045
4.18,66.7896423323799,65.80766918473432,-7.170006532238888
4.2,65.59689530302624,65.64447386333104,-7.201017207840973
4.22,65.3047092170089,65.44294156888496,-7.29111406811734
4.24,65.59689530302624,65.3851969643528,-7.153133656616016
4.26,63.599819374774626,64.7596030824,-7.909055707149295
4.28,64.15911188536178,64.47146612497703,-8.112641486275182
4.3,64.15911188536178,64.26511175623412,-8.181729926967012
4.32,63.87836231999941,64.0359234246265,-8.284424877831977
4.34,65.59689530302624,64.37754782007245,-7.489680289727185
4.36,66.48779626059645,64.89178084542749,-6.44943156489388
4.38,66.7896423323799,65.35830434726725,-5.516516033506616
4.4,66.7896423323799,65.70093410278629,-4.806919235056515
4.42,68.97404963883243,66.59472170344709,-3.256123995256974
4.44,69.95032399693449,67.53464794649645,-1.6816377812561338
4.46,69.95032399693449,68.22065060629575,-0.5542734625339085
4.48,70.28134842428764,68.81827916530975,0.3993239799492353
4.5,69.62212327326358,69.06009787381007,0.7656401972771201
4.52,70.61523315373492,69.52782843379455,1.4743875122326113
4.54,70.95201541890866,69.96709504435408,2.1163377198794637
4.56,71.2917331025032,70.38617977806449,2.7065581795350218
4.58,74.11992135423625,71.52142329070706,4.400204162011519
4.6,74.11992135423625,72.34703971434277,5.555730872145551
4.62,73.75527379255409,72.83926312153382,6.152767239579104
4.64,77.16009669995111,74.19567455465203,8.08491487905102
4.66,77.55621660607466,75.29723036837126,9.557274338658216
4.68,77.16009669995111,75.97954689176632,10.326731748937878
4.7,77.16009669995111,76.47225851872015,10.77505014126597
4.72,76.76767088833913,76.71123841101671,10.811831637969798
4.74,76.37888773605995,76.7662937088643,10.559328605339713
4.76,76.76767088833913,76.91583583981594,10.462757817655907
4.78,76.76767088833913,77.02007680902942,10.29824496519762
4.8,78.35974933042611,77.55913820140756,10.820066407883225
4.82,77.16009669995111,77.59471526379112,10.536791195237358
4.84,76.76767088833913,77.5005391874032,10.059123092482947
4.86,77.16009669995111,77.54258593560685,9.809824672797875
4.88,78.76726997687231,78.04096404051802,10.283215572305025
4.9,78.76726997687231,78.39959892085344,10.522855817930958
4.92,80.01351795789061,79.02240948390114,11.168839437268574
4.94,80.43702143600552,79.5957850281555,11.717139604799288
4.96,81.29651736461385,80.26097013553287,12.392087475204734
4.98,79.5940972051214,80.24005806571196,11.971063791321791
5.0,79.5940972051214,80.2193437648031,11.56354125074741
5.02,80.01351795789061,80.32219051190178,11.36235497955449
5.04,81.73263318664259,80.89707424303073,11.90695470722318
5.06,80.01351795789061,80.80564617890701,11.39066220836245
5.08,80.01351795789061,80.73378874904108,10.921204868050605
5.1,80.43702143600552,80.80084361344296,10.684073230365344
5.12,82.17307853612358,81.35492156912608,11.21733072275082
5.14,80.43702143600552,81.24366279378042,10.691578860720357
5.16,80.8646675441235,81.2833149489226,10.418713291622705
5.18,81.29651736461385,81.43434545342737,10.32887984336382
5.2,82.61791820656622,81.92797559926035,10.778569918737718
5.22,85.38303333627323,83.09534579113846,12.269636531751948
5.24,83.52104621396431,83.393715020506,12.352628324978667
5.26,83.52104621396431,83.60559205405401,12.29752312490575
5.28,85.38303333627323,84.30151234593832,13.002435756779793
5.3,85.38303333627323,84.80291917749412,13.380541963429748
5.32,87.32323008722393,85.73239951905005,14.417411867907274
5.34,87.82108002988049,86.5497063344045,15.246066502965293
5.36,89.34666976983232,87.58681864271739,16.393100455662083
5.38,93.10473457855282,89.43957890855165,18.781971841101534
5.4,92.55001836231199,90.61873442392593,20.04074209750054
5.42,92.55001836231199,91.46921890138762,20.745184457761848
5.44,93.10473457855282,92.24275260082501,21.307006184555636
5.46,96.56734482779825,93.81430333142254,23.10138074078335
5.48,95.97370357313925,94.77503878189863,23.882645246751878
5.5,96.56734482779825,95.63895208259137,24.48775211672327
5.52,98.39005931319605,96.79311872067055,25.528604416720103
5.54,96.56734482779825,97.08734378842243,25.189680027767967
5.56,95.97370357313925,97.11591650641094,24.445209653763598
5.58,97.16787042949227,97.47643962390792,24.24409074063314
5.6,96.56734482779825,97.55175488403816,23.60247296324832
5.62,97.7754008313928,97.95082049999392,23.488138111405306
5.64,97.7754008313928,98.23102115387196,23.19117436437105
5.66,97.16787042949227,98.24620184318675,22.48834061992687
5.68,98.39005931319605,98.60608892988242,22.347537057553495
5.7,101.5747963289504,99.79396113142332,23.508247999652493
5.72,97.7754008313928,99.53290964020582,22.362740706912696
5.74,99.01197206452022,99.6956982600369,21.917102346792653
5.76,99.01197206452022,99.8043635959738,21.40063820504642
5.78,96.56734482779825,99.15554743329258,19.7137021581183
5.8,100.27808020511569,99.76379236819606,20.04890415852711
5.82,100.9225433161461,100.38741293986179,20.397690888014044
5.84,95.38682895832281,99.2062753943026,17.908255994762072
5.86,97.7754008313928,99.03879983012983,17.084799086818528
5.88,97.7754008313928,98.90890022253798,16.346008012179826
5.9,98.39005931319605,98.98732593547447,15.956722183490362
5.92,96.56734482779825,98.50167634553378,14.69596556344036
5.94,95.97370357313925,97.9664909144275,13.397108666237642
5.96,95.38682895832281,97.39777384701999,12.086417061139217
5.98,96.56734482779825,97.32448987530405,11.592925835534189
6.0,101.5747963289504,98.73701517261378,13.442531938930724
6.02,99.64126827127339,99.19255445050715,13.734994174722232
6.04,97.7754008313928,98.97016808091144,12.95626999705398
6.06,98.39005931319605,98.98271671328607,12.569988362066757
6.08,97.7754008313928,98.8055288426223,11.898572578845393
6.1,95.38682895832281,97.96912769020317,10.215484548195487
6.12,95.97370357313925,97.52712998234273,9.202993869339034
6.14,95.97370357313925,97.20069616349754,8.403265891558108
6.16,95.97370357313925,96.95887722871035,7.761150412146732
6.18,93.10473457855282,95.93610193542796,5.915724686848504
6.2,97.7754008313928,96.5600616796896,6.707857198447815
6.22,99.01197206452022,97.37520170567574,7.774669712078131
6.24,96.56734482779825,97.24765157606967,7.331260074139225
6.26,96.56734482779825,97.15131454479491,6.950640888084647
6.28,97.7754008313928,97.43284759420978,7.173909887364209
6.3,97.7754008313928,97.63481635588117,7.265539893319755
6.32,97.7754008313928,97.77873850522286,7.263364467677439
6.34,100.9225433161461,98.80501102296931,8.643527504491043
6.36,97.7754008313928,98.62457873364744,8.090051198041731
6.38,98.39005931319605,98.6699361976606,7.907633327925114
6.4,100.9225433161461,99.44346396275328,8.871666159376527
6.42,99.01197206452022,99.44198796767523,8.59139083287067
6.44,100.27808020511569,99.80898440354898,8.897137615688997
6.46,101.5747963289504,100.45346160255652,9.628000019320414
6.48,104.26460217515344,101.70920269726048,11.293555683242026
6.5,105.66010937888369,103.02953262218843,13.008110317262549
6.52,106.37107291017698,104.19503957780324,14.426403102062919
6.54,105.66010937888369,104.82924929834753,14.967940237498786
6.56,100.9225433161461,103.89281730785197,13.031978086181981
6.58,103.57973325749407,103.98489019389673,12.767905311608692
6.6,102.90324393162369,103.84742085321648,12.152510641111615
6.62,103.57973325749407,103.94041035262697,11.917428892085088
6.64,106.37107291017698,104.82288629741524,12.926504382777129
6.66,106.37107291017698,105.46033248443969,13.52010584814999
6.68,102.90324393162369,104.89998492911494,12.218672038251974
6.7,104.26460217515344,104.8858757590355,11.813738975683641
6.72,107.09106677643179,105.70064104848032,12.71998923789676
6.74,105.66010937888369,105.86838653878847,12.584238563132795
6.76,104.95800735039303,105.77864339165517,12.049365241502482
6.78,105.66010937888369,105.91399914835264,11.883885226615334
6.8,109.30698428892545,107.07874290706759,13.336206120900393
6.82,106.37107291017698,107.05917869476144,12.8877132347281
6.84,102.90324393162369,106.0201397453655,10.856186061537166
6.86,103.57973325749407,105.4564501560811,9.63298143625514
6.88,110.06487625693838,106.94651337621593,11.665464812891546
6.9,104.26460217515344,106.32329695562575,10.323650829416806
6.92,97.7754008313928,103.95763441307203,6.294200933427229
6.94,99.01197206452022,102.5934390735212,3.9598760205434367
6.96,102.90324393162369,102.74039171413945,4.066019672694409
6.98,104.95800735039303,103.44938051755507,5.0493109305280015
7.0,102.90324393162369,103.36023452333318,4.751454068936432
7.02,103.57973325749407,103.49183423759312,4.808744802443291
7.04,106.37107291017698,104.40570566754998,6.089729858564853
7.06,105.66010937888369,104.86027400664268,6.611045741408207
7.08,102.90324393162369,104.37864866064612,5.649407952485605
7.1,104.26460217515344,104.42493139832362,5.544908734991809
7.12,107.09106677643179,105.2865880077235,6.721030065752137
7.14,103.57973325749407,104.88002047731688,5.873530188296033
7.16,100.9225433161461,103.800223993155,3.9979184127217096
7.18,100.27808020511569,102.82184281747861,2.339947412623455
7.2,105.66010937888369,103.68880744466392,3.624800576002766
7.22,102.90324393162369,103.50919557959247,3.2298540291374365
7.24,100.27808020511569,102.60547397700792,1.7129076911126633
7.26,100.9225433161461,102.1352020680718,0.9225222070461752
7.28,100.9225433161461,101.79193829963312,0.3558688317431944
7.3,103.57973325749407,102.32223947768001,1.1754768445444246
7.32,105.66010937888369,103.319546670549,2.701006418536475
7.34,107.09106677643179,104.4658115660185,4.412092581067278
7.36,99.01197206452022,102.92572540327564,1.8611904230799157
7.38,103.57973325749407,103.14416754407975,2.145082999367931
7.4,99.64126827127339,102.14527161497584,0.51302625480503
7.42,100.27808020511569,101.60391490702798,-0.3511249344797499
7.44,104.95800735039303,102.58442710350607,1.195924777112186
7.46,106.37107291017698,103.71387868323475,2.9278281192593605
7.48,100.27808020511569,102.74575305854098,1.319450824576462
7.5,101.5747963289504,102.4203479570828,0.7683380470931975
7.52,107.09106677643179,103.8035113435956,2.9110975728758604
7.54,104.26460217515344,103.98010086163784,3.0965295487278115
7.56,106.37107291017698,104.72633094414472,4.1685377892501245
7.58,106.37107291017698,105.26845073670415,4.8872037444927034
7.6,115.65990299518232,108.39060610025263,9.62517865795283
